ID,Name,Description,Contributor,Citation,Version,Creators,Contributors,DOI,Concept_DOI,Concept_ID,Date_Created,Date_Updated,Communities,License,Zenodo_Link,Zenodo_ID,Zenodo_Keywords,Zenodo_Type,GitHub_Link
10149683,Phlorest phylogeny derived from Grollemund et al. 2015 'Bantu expansion shows habitat alters the route and pace of human dispersals',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Grollemund R, Branford S, Bostoen K, Meade A, Venditti C &amp; Pagel M. 2015. Bantu expansion shows habitat alters the route and pace of human dispersals. Proceedings of the National Academy of Sciences of the USA, 112(43), 13296-13301.</p>
</blockquote>",,,v1.1,Rebecca Grollemund ; Simon Branford ; Koen Bostoen ; Andrew Meade ; Chris Venditti ; Mark Pagel,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149683,10.5281/zenodo.8250088,8250088,2023-11-17T14:39:58.655650+00:00,2023-11-17T14:39:58.849958+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149683,10149683,cldf:Generic;linguistics,dataset,https://github.com/phlorest/grollemund_et_al2015/tree/v1.1
10149678,Phlorest phylogeny derived from Greenhill 2015 'TransNewGuinea.org: An Online Database of New Guinea Languages',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Greenhill, S. J. (2015). TransNewGuinea.org: An Online Database of New Guinea Languages. PLOS ONE, 10(10), e0141563. doi:10.1371/journal.pone.0141563</p>
</blockquote>",,,v1.1,Simon J. Greenhill,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149678,10.5281/zenodo.8250076,8250076,2023-11-17T14:37:33.637392+00:00,2023-11-17T14:37:33.828814+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149678,10149678,cldf:Generic;linguistics,dataset,https://github.com/phlorest/greenhill2015/tree/v1.1
10149668,Phlorest phylogeny derived from Gray et al. 2009 'Language phylogenies reveal expansion pulses and pauses in Pacific settlement',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Gray RD, Drummond AJ, &amp; Greenhill SJ 2009. Language phylogenies reveal expansion pulses and pauses in Pacific settlement. Science, 323(5913), 479-483.</p>
</blockquote>",,,v1.1.1,Russell D. Gray ; Alexei J. Drummond ; Simon J. Greenhill,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149668,10.5281/zenodo.8250067,8250067,2023-11-17T14:34:56.699048+00:00,2023-11-17T14:34:56.886630+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149668,10149668,cldf:Generic;linguistics,dataset,https://github.com/phlorest/gray_et_al2009/tree/v1.1.1
10149635,Phlorest phylogeny derived from Gray et al. 2009 'Language phylogenies reveal expansion pulses and pauses in Pacific settlement',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Gray RD, Drummond AJ, &amp; Greenhill SJ 2009. Language phylogenies reveal expansion pulses and pauses in Pacific settlement. Science, 323(5913), 479-483.</p>
</blockquote>",,,v1.1,Russell D. Gray ; Alexei J. Drummond ; Simon J. Greenhill,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149635,10.5281/zenodo.8250067,8250067,2023-11-17T14:25:00.408309+00:00,2023-11-17T14:25:00.601916+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149635,10149635,cldf:Generic;linguistics,dataset,https://github.com/phlorest/gray_et_al2009/tree/v1.1
10149621,Phlorest phylogeny derived from Dunn et al. 2011 'Evolved structure of language shows lineage-specific trends in word-order universals',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Dunn M, Greenhill SJ, Levinson SC &amp; Gray RD. 2011. Evolved structure of language shows lineage-specific trends in word-order universals. Nature, 473(7345), 79-82.</p>
</blockquote>",,,v1.1,Michael Dunn ; S.C. Levinson ; Russell D. Gray ; Simon J. Greenhill,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149621,10.5281/zenodo.8250052,8250052,2023-11-17T14:21:06.960277+00:00,2023-11-17T14:21:07.133445+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149621,10149621,cldf:Generic;linguistics,dataset,https://github.com/phlorest/dunn_et_al2011/tree/v1.1
10149579,Phlorest phylogeny derived from De Filippo et al. 2012 'Bringing together linguistic and genetic evidence to test the Bantu expansion',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>De Filippo, C., Bostoen, K., Stoneking, M., &amp; Pakendorf, B. (2012). Bringing together linguistic and genetic evidence to test the Bantu expansion. Proceedings of the Royal Society B: Biological Sciences, 279(1741), 3256–3263. doi:10.1098/rspb.2012.0318</p>
</blockquote>",,,v1.1,Cesare de Filippo ; Koen Bostoen ; Mark Stoneking ; Brigitte Pakendorf,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149579,10.5281/zenodo.8250038,8250038,2023-11-17T14:11:31.787473+00:00,2023-11-17T14:11:31.939152+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149579,10149579,cldf:Generic;linguistics,dataset,https://github.com/phlorest/defilippo_et_al2012/tree/v1.1
10149561,Phlorest phylogeny derived from Chang et al. 2015 'Ancestry-constrained phylogenetic analysis supports the Indo-European steppe hypothesis',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Chang W, Cathcart C, Hall D, &amp; Garrett A. 2015. Ancestry-constrained phylogenetic analysis supports the Indo-European steppe hypothesis. Language, 91(1):194-244.</p>
</blockquote>",,,v1.1,"Chang, Will ; Cathcart, Chundra ; Hall, David ; Garrett, Andrew",Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149561,10.5281/zenodo.8250014,8250014,2023-11-17T14:06:24.540125+00:00,2023-11-17T14:06:24.681324+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149561,10149561,cldf:Generic;linguistics,dataset,https://github.com/phlorest/chang_et_al2015/tree/v1.1
10149552,Phlorest phylogeny derived from Chacon & List 2015 'Improved computational models of sound change shed light on the history of the Tukanoan languages',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Chacon TC, List J-M (2015) Improved computational models of sound change shed light on the history of the Tukanoan languages. Journal of Language Relationship, 3:177–203.</p>
</blockquote>",,,v1.1,"Chacon, Thiago Costa ; List, Johann-Mattis",Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149552,10.5281/zenodo.8249988,8249988,2023-11-17T14:01:23.696982+00:00,2023-11-17T14:01:23.845061+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149552,10149552,cldf:Generic;linguistics,dataset,https://github.com/phlorest/chacon_and_list2015/tree/v1.1
10149544,Phlorest phylogeny derived from Bowern & Atkinson 2012 'Computational phylogenetics and the internal structure of Pama-Nyungan',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Bowern C &amp; Atkinson QD. 2012. Computational phylogenetics and the internal structure of Pama-Nyungan. Language, 88(4), 817-845.</p>
</blockquote>",,,v1.1,Claire Bowern ; Quentin Atkinson,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149544,10.5281/zenodo.8249977,8249977,2023-11-17T13:58:46.855919+00:00,2023-11-17T13:58:47.016298+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149544,10149544,cldf:Generic;linguistics,dataset,https://github.com/phlorest/bowern_and_atkinson2012/tree/v1.1
10149537,Phlorest phylogeny derived from Bouckaert et al. 2018 'The origin and expansion of Pama–Nyungan languages across Australia',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Bouckaert RR, Bowern C &amp; Atkinson QD. 2018. The origin and expansion of Pama–Nyungan languages across Australia. Nature Ecology and Evolution. 2: 741–749</p>
</blockquote>",,,v1.1,"Bouckaert, Remco R. ; Bowern, Claire ; Atkinson, Quentin D.",Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149537,10.5281/zenodo.8249941,8249941,2023-11-17T13:56:49.648565+00:00,2023-11-17T13:56:49.815598+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149537,10149537,cldf:Generic;linguistics,dataset,https://github.com/phlorest/bouckaert_et_al2018/tree/v1.1
10149518,Phlorest phylogeny derived from Bouckaert et al. 2012 'Mapping the Origins and Expansion of the Indo-European Language Family',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Bouckaert RR, Lemey P, Dunn M, Greenhill SJ, Alekseyenko AV, Drummond AJ, Gray RD, Suchard MA &amp; Atkinson QD. 2012. Mapping the Origins and Expansion of the Indo-European Language Family. Science, 337(6097), 957-960.</p>
</blockquote>",,,v1.1,R. Bouckaert ; P. Lemey ; M. Dunn ; A. V. Alekseyenko ; A. J. Drummond ; R. D. Gray ; M. A. Suchard ; Q. D. Atkinson ; Simon J. Greenhill,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149518,10.5281/zenodo.8249915,8249915,2023-11-17T13:50:44.992434+00:00,2023-11-17T13:50:45.102408+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149518,10149518,cldf:Generic;linguistics,dataset,https://github.com/phlorest/bouckaert_et_al2012/tree/v1.1
10149510,Phlorest phylogeny derived from Birchall et al. 2016 'A combined comparative and phylogenetic analysis of the Chapacuran language family',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Birchall, Joshua, Michael Dunn, and Simon J. Greenhill. 2016. A combined comparative and phylogenetic analysis of the Chapacuran language family. International Journal of American Linguistics 82 (3): 255–84. doi: 10.1086/687383</p>
</blockquote>",,,v1.1,Joshua Birchall ; Michael Dunn ; Simon J. Greenhill,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149510,10.5281/zenodo.8248751,8248751,2023-11-17T13:45:34.975813+00:00,2023-11-17T13:45:35.126895+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149510,10149510,cldf:Generic;linguistics,dataset,https://github.com/phlorest/birchall_et_al2016/tree/v1.1
10149488,Phlorest phylogeny derived from Atkinson 2006 'From Species to Languages: a phylogenetic approach to human prehistory',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Atkinson, Quentin D. 2006. From Species to Languages: a phylogenetic approach to human prehistory. PhD Thesis, University of Auckland, New Zealand.</p>
</blockquote>",,,v1.2,Quentin D. Atkinson,Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149488,10.5281/zenodo.8248388,8248388,2023-11-17T13:39:32.003021+00:00,2023-11-17T13:39:32.140899+00:00,phlorest;dplace,cc-zero,https://zenodo.org/records/10149488,10149488,cldf:Generic;linguistics,dataset,https://github.com/phlorest/atkinson2006/tree/v1.2
10149409,Phlorest phylogeny derived from Lee & Hasegawa 2011 'Bayesian phylogenetic analysis supports an agricultural origin of Japonic languages',"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Lee S, Hasegawa T (2011) Bayesian phylogenetic analysis supports an agricultural origin of Japonic languages. Proceedings of the Royal Society B: Biological Sciences, 278(1725):3662–9.</p>
</blockquote>",,,v1.1,"Lee, Sean ; Hasegawa, Toshikazu",Simon J. Greenhill ; Robert Forkel,10.5281/zenodo.10149409,10.5281/zenodo.8250174,8250174,2023-11-17T13:27:49.389285+00:00,2023-11-17T13:27:49.534139+00:00,phlorest;dplace,cc-by-4.0,https://zenodo.org/records/10149409,10149409,cldf:Generic;linguistics,dataset,https://github.com/phlorest/lee_and_hasegawa2011/tree/v1.1
10113016,IMTVault,"<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Krämer, Thomas, and Sebastian Nordhoff. 2022. &quot;IMTVault: Extracting and Enriching Low-resource Language Interlinear Glossed Text from Grammatical Descriptions and Typological Survey Articles: Proceedings of The 8th Workshop on Linked Data in Linguistics within the 13th Language Resources and Evaluation Conference.&quot; 13th Language Resources and Evaluation Conference lREC 2022, LREC 2022, Marseille, 24.06.2022.</p>
</blockquote>",,,v1.1,Sebastian Nordhoff ; Robert Forkel,,10.5281/zenodo.10113016,10.5281/zenodo.7371911,7371911,2023-11-11T11:44:11.613976+00:00,2023-11-11T11:44:11.779907+00:00,cldf-datasets,cc-by-4.0,https://zenodo.org/records/10113016,10113016,cldf:Generic;linguistics,dataset,https://github.com/cldf-datasets/imtvault/tree/v1.1
10054441,"CLDF dataset derived from Blum et al.'s ""A Comparative Wordlist for Investigating Distant Relations Among Languages in Lowland South America.","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Blum, Frederic and Barrientos, Carlos and Zariquiey, Roberto and List, Johann-Mattis. Forthcoming. A Comparative Wordlist for Investigating Distant Relations Among Languages in Lowland South America.</p>
</blockquote>",,,v0.1,Frederic Blum ; Carlos M. B. Ugarte ; Roberto Zariquiey ; Johann-Mattis List,,10.5281/zenodo.10054441,10.5281/zenodo.10054440,10054440,2023-10-30T13:25:45.221029+00:00,2023-10-30T14:05:02.091687+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/10054441,10054441,cldf:Wordlist;linguistics,dataset,https://github.com/pano-tacanan-history/blumpanotacana/tree/v0.1
10033194,"CLDF dataset derived from Bowern et al.'s ""Diversity in the Numeral Systems of Australian Languages"" from 2012","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Bowern, Claire, and Jason Zentz (2012): Diversity in the Numeral Systems of Australian Languages. Anthropological Linguistics, 2012. http://www.jstor.org/stable/23621076</p>
</blockquote>",,,v0.8,Claire Bowern ; Jason Zentz,Carlos Barrientos Ugarte ; Johann-Mattis List,10.5281/zenodo.10033194,10.5281/zenodo.10033193,10033193,2023-10-23T08:47:56.126595+00:00,2023-10-23T08:47:56.316559+00:00,cldf-datasets,cc-by-4.0,https://zenodo.org/records/10033194,10033194,cldf:Wordlist;linguistics,dataset,https://github.com/numeralbank/bowernnumerals/tree/v0.8
10033151,"CLDF dataset derived from Mamta's ""South Asian Numerals Database"" from 2023","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Mamta, K. (2023): South Asian Numerals Database (SAND). Leipzig: Max Planck Institute for Evolutionary Anthropology.</p>
</blockquote>",,,v0.8,Mamta Kumari,Johann-Mattis List ; Christoph Rzymski,10.5281/zenodo.10033151,10.5281/zenodo.10033150,10033150,2023-10-23T08:39:01.558526+00:00,2023-10-23T08:39:01.748083+00:00,,cc-by-4.0,https://zenodo.org/records/10033151,10033151,cldf:Wordlist;linguistics,dataset,https://github.com/numeralbank/sand/tree/v0.8
10016900,"lexibank/barlowkilliantomoip: CLDF dataset derived from Barlow and Killian's ""Tomoip Wordlist"" from 2023","<p>Cite the lexibank dataset as</p>
<p>Cite the source dataset as</p>
<blockquote>
<p>Barlow, Russell &amp; Killian, Don. 2023. Tomoip wordlist: Based on elicitation sessions with Simon Mangil from Milim village, recorded in Kokopo, East New Britain, October to November 2022. https://doi.org/10.5281/zenodo.8435080</p>
</blockquote>",,,v1.0,Christoph Rzymski ; barlowrussell,,10.5281/zenodo.10016900,10.5281/zenodo.10016899,10016899,2023-10-18T08:16:08.539027+00:00,2023-10-18T08:16:08.751577+00:00,cldf-datasets,cc-by-4.0,https://zenodo.org/records/10016900,10016900,,software,https://github.com/lexibank/barlowkilliantomoip/tree/v1.0
10016548,pano-tacanan-history/oliveiraprotopanoan: CLDF dataset derived from Oliveira's (2014) reconstruction of Proto-Panoan,"<p>This release fixes several errors and alignments and is a substantial improvement on the previous release.</p>
<p>Please cite the original dataset as</p>
<blockquote>
<p>Oliveira, Sanderson Castro Soares de (2014). Contribuições para a reconstrução do Protopáno. Universidade de Brasília, Brasília, 2014.</p>
</blockquote>
<p>Please cite the article in which we describe the digitization and creation of alignments:</p>
<blockquote>
<p>Blum, Frederic and Barrientos, Carlos. 2023. ""A New Dataset with Phonological Reconstructions in CLDF,"" in Computer-Assisted Language Comparison in Practice, 21/06/2023, https://calc.hypotheses.org/6142.</p>
</blockquote>",,,v1.1.0,Frederic Blum ; C. M. B. Ugarte ; Johann-Mattis List ; Christoph Rzymski,,10.5281/zenodo.10016548,10.5281/zenodo.8058800,8058800,2023-10-18T08:08:48.603860+00:00,2023-10-18T08:08:48.734910+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/10016548,10016548,,software,https://github.com/pano-tacanan-history/oliveiraprotopanoan/tree/v1.1.0
10015142,pano-tacanan-history/oliveiraprotopanoan: CLDF dataset derived from Oliveira's (2014) reconstruction of Proto-Panoan,"<p>Zenodo fix from the previous release.</p>
<p>Please cite the original dataset as</p>
<blockquote>
<p>Oliveira, Sanderson Castro Soares de (2014). Contribuições para a reconstrução do Protopáno. Universidade de Brasília, Brasília, 2014.</p>
</blockquote>
<p>Please cite the article in which we describe the digitization and creation of alignments:</p>
<blockquote>
<p>Blum, Frederic and Barrientos, Carlos. 2023. ""A New Dataset with Phonological Reconstructions in CLDF,"" in Computer-Assisted Language Comparison in Practice, 21/06/2023, https://calc.hypotheses.org/6142.</p>
</blockquote>",,,v1.1.1,Frederic Blum ; C. M. B. Ugarte ; Johann-Mattis List ; Christoph Rzymski,,10.5281/zenodo.10015142,10.5281/zenodo.8058800,8058800,2023-10-17T17:29:01.306407+00:00,2023-10-17T17:29:01.477311+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/10015142,10015142,,software,https://github.com/pano-tacanan-history/oliveiraprotopanoan/tree/v1.1.1
10006641,linguistlist/multitree: MultiTree: A digital library of language relationships,No description provided.,,,v0.1,LinguistList,,10.5281/zenodo.10006641,10.5281/zenodo.10006569,10006569,2023-10-16T09:13:35.011424+00:00,2023-10-16T09:21:24.112865+00:00,cldf-datasets;linguistlist,cc-by-sa-4.0,https://zenodo.org/records/10006641,10006641,,dataset,https://github.com/linguistlist/multitree/tree/v0.1
10006570,linguistlist/multitree: MultiTree: A digital library of language relationships,No description provided.,,,v0.1,LinguistList,,10.5281/zenodo.10006570,10.5281/zenodo.10006569,10006569,2023-10-16T09:09:00.817186+00:00,2023-10-16T09:17:36.230689+00:00,cldf-datasets;linguistlist,cc-by-sa-4.0,https://zenodo.org/records/10006570,10006570,,dataset,https://github.com/linguistlist/multitree/tree/v0.1
8437515,"CLDF dataset derived from Barlow and Killian's ""Tomoip Wordlist"" from 2023","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Barlow, Russell &amp; Killian, Don. 2023. Tomoip wordlist: Based on elicitation sessions with Simon Mangil from Milim village, recorded in Kokopo, East New Britain, October to November 2022. https://doi.org/10.5281/zenodo.8435080</p>
</blockquote>",,,v1.0.2,Russell Barlow ; Don Killian,Christoph Rzymski,10.5281/zenodo.8437515,10.5281/zenodo.8435080,8435080,2023-10-13T05:33:37.218000+00:00,2023-10-13T05:33:40.093063+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/8437515,8437515,cldf:Wordlist;linguistics,dataset,https://github.com/lexibank/barlowkilliantomoip/tree/v1.0.2
8435096,"CLDF dataset derived from Barlow's and Killian's ""Tomoip Wordlist"" from 2022","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Barlow, Russell &amp; Killian, Don. 2023. Tomoip wordlist: Based on elicitation sessions with Simon Mangil from Milim village, recorded in Kokopo, East New Britain, October to November 2022. https://doi.org/10.5281/zenodo.8435080</p>
</blockquote>",,,v1.0.1,Russell Barlow ; Don Killian,Christoph Rzymski,10.5281/zenodo.8435096,10.5281/zenodo.8435080,8435080,2023-10-12T12:01:25.246084+00:00,2023-10-13T05:33:37.481901+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/8435096,8435096,cldf:Wordlist;linguistics,dataset,https://github.com/lexibank/barlowkilliantomoip/tree/v1.0.1
8435081,"CLDF dataset derived from Barlow's and Killian's ""Tomoip Wordlist"" from 2022","<p>Cite the source of the dataset as:</p>

<blockquote>
<p>Barlow, Russell &amp; Killian, Don. 2023. Tomoip wordlist: Based on elicitation sessions with Simon Mangil from Milim village, recorded in Kokopo, East New Britain, October to November 2022.</p>
</blockquote>",,,v1.0,Russell Barlow ; Don Killian,Christoph Rzymski,10.5281/zenodo.8435081,10.5281/zenodo.8435080,8435080,2023-10-12T11:57:19.615307+00:00,2023-10-13T05:33:37.306804+00:00,lexibank,cc-by-4.0,https://zenodo.org/records/8435081,8435081,cldf:Wordlist;linguistics,dataset,https://github.com/lexibank/barlowkilliantomoip/tree/v1.0
